,Song,Artist,artist_trunc,search_term,lyrics_raw
3757,You Belong with Me,Taylor Swift,Taylor Swift,You Belong with Me Taylor Swift,error
3758,Meet Me Halfway,The Black Eyed Peas,The Black,Meet Me Halfway The Black,error
3759,Take It Off,Kesha,Kesha,Take It Off Kesha,error
3760,Over,Drake,Drake,Over Drake,error
3761,Animal,Neon Trees,Neon Trees,Animal Neon Trees,error
3762,Misery,Maroon 5,Maroon 5,Misery Maroon 5,error
3763,Magic,B.o.B featuring Rivers Cuomo,B.o.B featuring,Magic B.o.B featuring,error
3764,Paparazzi,Lady Gaga,Lady Gaga,Paparazzi Lady Gaga,error
3765,Tie Me Down,New Boyz featuring Ray J,New Boyz,Tie Me Down New Boyz,error
3766,Your Love,Nicki Minaj,Nicki Minaj,Your Love Nicki Minaj,error
3767,Party in the U.S.A.,Miley Cyrus,Miley Cyrus,Party in the U.S.A. Miley Cyrus,error
3768,Deuces,Chris Brown featuring Tyga and Kevin McCall,Chris Brown,Deuces Chris Brown,error
3769,3,Britney Spears,Britney Spears,3 Britney Spears,error
3770,Impossible,Shontelle,Shontelle,Impossible Shontelle,error
3771,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem",Drake featuring,Forever Drake featuring,error
3772,Two Is Better Than One,Boys Like Girls featuring Taylor Swift,Boys Like,Two Is Better Than One Boys Like,error
3773,My First Kiss,3OH!3 featuring Kesha,3OH!3 featuring,My First Kiss 3OH!3 featuring,error
3774,Already Gone,Kelly Clarkson,Kelly Clarkson,Already Gone Kelly Clarkson,error
3775,Rock That Body,The Black Eyed Peas,The Black,Rock That Body The Black,error
3776,Secrets,OneRepublic,OneRepublic,Secrets OneRepublic,error
3777,Naturally,Selena Gomez & the Scene,Selena Gomez,Naturally Selena Gomez,error
3778,Un-Thinkable (I'm Ready),Alicia Keys,Alicia Keys,Un-Thinkable (I'm Ready) Alicia Keys,error
3779,All I Do Is Win,"DJ Khaled featuring T-Pain, Ludacris, Snoop Dogg and Rick Ross",DJ Khaled,All I Do Is Win DJ Khaled,error
3780,I Made It (Cash Money Heroes),"Kevin Rudolf featuring Birdman, Jay Sean and Lil Wayne",Kevin Rudolf,I Made It (Cash Money Heroes) Kevin Rudolf,error
3781,Stuck Like Glue,Sugarland,Sugarland,Stuck Like Glue Sugarland,error
3782,Hey Daddy (Daddy's Home),Usher featuring Plies,Usher featuring,Hey Daddy (Daddy's Home) Usher featuring,error
3783,There Goes My Baby,Usher,Usher,There Goes My Baby Usher,error
3784,Today Was a Fairytale,Taylor Swift,Taylor Swift,Today Was a Fairytale Taylor Swift,error
3785,Say Something,Timbaland featuring Drake,Timbaland featuring,Say Something Timbaland featuring,error
3786,Sweet Dreams,Beyonce,Beyonce,Sweet Dreams Beyonce,error
3787,Use Somebody,Kings of Leon,Kings of,Use Somebody Kings of,error
3788,Undo It,Carrie Underwood,Carrie Underwood,Undo It Carrie Underwood,error
3789,Eenie Meenie,Sean Kingston and Justin Bieber,Sean Kingston,Eenie Meenie Sean Kingston,error
3790,Right Above It,Lil Wayne featuring Drake,Lil Wayne,Right Above It Lil Wayne,error
3791,The House That Built Me,Miranda Lambert,Miranda Lambert,The House That Built Me Miranda Lambert,error
3792,If I Die Young,The Band Perry,The Band,If I Die Young The Band,error
3793,The Only Exception,Paramore,Paramore,The Only Exception Paramore,error
3794,American Honey,Lady Antebellum,Lady Antebellum,American Honey Lady Antebellum,error
3795,King of Anything,Sara Bareilles,Sara Bareilles,King of Anything Sara Bareilles,error
3796,Life After You,Daughtry,Daughtry,Life After You Daughtry,error
3797,Smile,Uncle Kracker,Uncle Kracker,Smile Uncle Kracker,error
3798,Teach Me How to Dougie,Cali Swag District,Cali Swag,Teach Me How to Dougie Cali Swag,error
3799,Try Sleeping with a Broken Heart,Alicia Keys,Alicia Keys,Try Sleeping with a Broken Heart Alicia Keys,error
3800,"Lover, Lover",Jerrod Niemann,Jerrod Niemann,"Lover, Lover Jerrod Niemann",error
3801,Too Close,Next,Next,Too Close Next,error
3802,The Boy Is Mine,Brandy and Monica,Brandy and,The Boy Is Mine Brandy and,error
3803,You're Still the One,Shania Twain,Shania Twain,You're Still the One Shania Twain,error
3804,Truly Madly Deeply,Savage Garden,Savage Garden,Truly Madly Deeply Savage Garden,error
3805,How Do I Live,LeAnn Rimes,LeAnn Rimes,How Do I Live LeAnn Rimes,error
3806,Together Again,Janet,Janet,Together Again Janet,error
3807,All My Life,K-Ci & JoJo,K-Ci &,All My Life K-Ci &,error
3808,Candle in the Wind 1997,Elton John,Elton John,Candle in the Wind 1997 Elton John,error
3809,Nice & Slow,Usher,Usher,Nice & Slow Usher,error
3810,I Don't Want to Wait,Paula Cole,Paula Cole,I Don't Want to Wait Paula Cole,error
3811,How's It Going to Be,Third Eye Blind,Third Eye,How's It Going to Be Third Eye,error
3812,"No, No, No",Destiny's Child,Destiny's Child,"No, No, No Destiny's Child",error
3813,My Heart Will Go On,Celine Dion,Celine Dion,My Heart Will Go On Celine Dion,error
3814,Gettin' Jiggy wit It,Will Smith,Will Smith,Gettin' Jiggy wit It Will Smith,error
3815,You Make Me Wanna...,Usher,Usher,You Make Me Wanna... Usher,error
3816,My Way,Usher,Usher,My Way Usher,error
3817,My All,Mariah Carey,Mariah Carey,My All Mariah Carey,error
3818,The First Night,Monica,Monica,The First Night Monica,error
3819,Been Around the World,Puff Daddy featuring The Notorious B.I.G. and Mase,Puff Daddy,Been Around the World Puff Daddy,error
3820,Adia,Sarah McLachlan,Sarah McLachlan,Adia Sarah McLachlan,error
3821,Crush,Jennifer Paige,Jennifer Paige,Crush Jennifer Paige,error
3822,Everybody (Backstreet's Back),Backstreet Boys,Backstreet Boys,Everybody (Backstreet's Back) Backstreet Boys,error
3823,I Don't Want to Miss a Thing,Aerosmith,Aerosmith,I Don't Want to Miss a Thing Aerosmith,error
3824,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,Public Announcement,Body Bumpin' (Yippie-Yi-Yo) Public Announcement,error
3825,This Kiss,Faith Hill,Faith Hill,This Kiss Faith Hill,error
3826,I Don't Ever Want to See You Again,Uncle Sam,Uncle Sam,I Don't Ever Want to See You Again Uncle Sam,error
3827,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,Montell Jordan,Let's Ride Montell Jordan,error
3828,Sex and Candy,Marcy Playground,Marcy Playground,Sex and Candy Marcy Playground,error
3829,Show Me Love,Robyn,Robyn,Show Me Love Robyn,error
3830,A Song for Mama,Boyz II Men,Boyz II,A Song for Mama Boyz II,error
3831,What You Want,Mase featuring Total,Mase featuring,What You Want Mase featuring,error
3832,Frozen,Madonna,Madonna,Frozen Madonna,error
3833,Gone till November,Wyclef Jean,Wyclef Jean,Gone till November Wyclef Jean,error
3834,My Body,LSG,LSG,My Body LSG,error
3835,Tubthumping,Chumbawamba,Chumbawamba,Tubthumping Chumbawamba,error
3836,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,Lord Tariq,Deja Vu (Uptown Baby) Lord Tariq,error
3837,I Want You Back,'N Sync,'N Sync,I Want You Back 'N Sync,error
3838,When the Lights Go Out,Five,Five,When the Lights Go Out Five,error
3839,They Don't Know,Jon B.,Jon B.,They Don't Know Jon B.,error
3840,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",Master P,Make 'Em Say Uhh! Master P,error
3841,Make It Hot,Nicole featuring Missy Elliott and Mocha,Nicole featuring,Make It Hot Nicole featuring,error
3842,Never Ever,All Saints,All Saints,Never Ever All Saints,error
3843,I Get Lonely,Janet Jackson featuring Blackstreet,Janet Jackson,I Get Lonely Janet Jackson,error
3844,Feel So Good,Mase featuring Kelly Price,Mase featuring,Feel So Good Mase featuring,error
3845,Say It,Voices of Theory,Voices of,Say It Voices of,error
3846,Kiss the Rain,Billie Myers,Billie Myers,Kiss the Rain Billie Myers,error
3847,Come with Me,Puff Daddy featuring Jimmy Page,Puff Daddy,Come with Me Puff Daddy,error
3848,Romeo and Juliet,Sylk-E. Fyne featuring Chill,Sylk-E. Fyne,Romeo and Juliet Sylk-E. Fyne,error
3849,It's All About Me,Mya and Sisqo,Mya and,It's All About Me Mya and,error
3850,I Will Come to You,Hanson,Hanson,I Will Come to You Hanson,error
3851,One Week,Barenaked Ladies,Barenaked Ladies,One Week Barenaked Ladies,error
3852,Swing My Way,K. P. & Envyi,K. P.,Swing My Way K. P.,error
3853,The Arms of the One Who Loves You,Xscape,Xscape,The Arms of the One Who Loves You Xscape,error
3854,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,Somethin' for,My Love Is the Shhh! Somethin' for,error
3855,Daydreamin',Tatyana Ali,Tatyana Ali,Daydreamin' Tatyana Ali,error
3856,We're Not Making Love No More,Dru Hill,Dru Hill,We're Not Making Love No More Dru Hill,error
3857,Semi-Charmed Life,Third Eye Blind,Third Eye,Semi-Charmed Life Third Eye,error
3858,I Do,Lisa Loeb,Lisa Loeb,I Do Lisa Loeb,error
3859,Lookin' at Me,Mase featuring Puff Daddy,Mase featuring,Lookin' at Me Mase featuring,error
3860,Looking Through Your Eyes,LeAnn Rimes,LeAnn Rimes,Looking Through Your Eyes LeAnn Rimes,error
3861,Lately,Divine,Divine,Lately Divine,error
3862,Quit Playing Games (With My Heart),Backstreet Boys,Backstreet Boys,Quit Playing Games (With My Heart) Backstreet Boys,error
3863,I Still Love You,Next,Next,I Still Love You Next,error
3864,Time After Time,INOJ,INOJ,Time After Time INOJ,error
3865,Are You Jimmy Ray?,Jimmy Ray,Jimmy Ray,Are You Jimmy Ray? Jimmy Ray,error
3866,Cruel Summer,Ace of Base,Ace of,Cruel Summer Ace of,error
3867,I Got the Hook Up,Master P featuring Sons of Funk,Master P,I Got the Hook Up Master P,error
3868,Victory,Puff Daddy featuring The Notorious B.I.G. and Busta Rhymes,Puff Daddy,Victory Puff Daddy,error
3869,Too Much,Spice Girls,Spice Girls,Too Much Spice Girls,error
3870,Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard and Mya,Pras Michel,Ghetto Supastar (That Is What You Are) Pras Michel,error
3871,How Deep Is Your Love,Dru Hill featuring Redman,Dru Hill,How Deep Is Your Love Dru Hill,error
3872,Friend of Mine,Kelly Price featuring R. Kelly and Ron Isley,Kelly Price,Friend of Mine Kelly Price,error
3873,Turn It Up (Remix)/Fire It Up,Busta Rhymes,Busta Rhymes,Turn It Up (Remix)/Fire It Up Busta Rhymes,error
3874,I'll Be,Edwin McCain,Edwin McCain,I'll Be Edwin McCain,error
3875,Ray of Light,Madonna,Madonna,Ray of Light Madonna,error
3876,All for You,Sister Hazel,Sister Hazel,All for You Sister Hazel,error
3877,Touch It,Monifah,Monifah,Touch It Monifah,error
3878,"Money, Power & Respect",The LOX featuring DMX and Lil' Kim,The LOX,"Money, Power & Respect The LOX",error
3879,Bitter Sweet Symphony,The Verve,The Verve,Bitter Sweet Symphony The Verve,error
3880,Dangerous,Busta Rhymes,Busta Rhymes,Dangerous Busta Rhymes,error
3881,Spice Up Your Life,Spice Girls,Spice Girls,Spice Up Your Life Spice Girls,error
3882,Because of You,98 Degrees,98 Degrees,Because of You 98 Degrees,error
3883,The Mummers' Dance,Loreena McKennitt,Loreena McKennitt,The Mummers' Dance Loreena McKennitt,error
3884,All Cried Out,Allure featuring 112,Allure featuring,All Cried Out Allure featuring,error
3885,Still Not a Player,Big Pun featuring Joe,Big Pun,Still Not a Player Big Pun,error
3886,The One I Gave My Heart To,Aaliyah,Aaliyah,The One I Gave My Heart To Aaliyah,error
3887,"Foolish Games"" / ""You Were Meant for Me",Jewel,Jewel,"Foolish Games"" / ""You Were Meant for Me Jewel",error
3888,Love You Down,INOJ,INOJ,Love You Down INOJ,error
3889,Do for Love,2Pac featuring Eric Williams,2Pac featuring,Do for Love 2Pac featuring,error
3890,Raise the Roof,Luke featuring No Good But So Good,Luke featuring,Raise the Roof Luke featuring,error
3891,Heaven,Nu Flavor,Nu Flavor,Heaven Nu Flavor,error
3892,The Party Continues,Jermaine Dupri featuring Da Brat and Usher,Jermaine Dupri,The Party Continues Jermaine Dupri,error
3893,Sock It 2 Me,Missy Elliott featuring Da Brat,Missy Elliott,Sock It 2 Me Missy Elliott,error
3894,Butta Love,Next,Next,Butta Love Next,error
3895,A Rose Is Still a Rose,Aretha Franklin,Aretha Franklin,A Rose Is Still a Rose Aretha Franklin,error
3896,4 Seasons of Loneliness,Boyz II Men,Boyz II,4 Seasons of Loneliness Boyz II,error
3897,Father,LL Cool J,LL Cool,Father LL Cool,error
3898,Thinkin' Bout It,Gerald Levert,Gerald Levert,Thinkin' Bout It Gerald Levert,error
3899,Nobody's Supposed to Be Here,Deborah Cox,Deborah Cox,Nobody's Supposed to Be Here Deborah Cox,error
3900,Westside,TQ,TQ,Westside TQ,error
3901,To Sir With Love,Lulu,Lulu,To Sir With Love Lulu,error
3902,The Letter,The Box Tops,The Box,The Letter The Box,error
3903,Ode to Billie Joe,Bobbie Gentry,Bobbie Gentry,Ode to Billie Joe Bobbie Gentry,error
3904,Windy,The Association,The Association,Windy The Association,error
3905,I'm a Believer,The Monkees,The Monkees,I'm a Believer The Monkees,error
3906,Light My Fire,The Doors,The Doors,Light My Fire The Doors,error
3907,Somethin' Stupid,Frank & Nancy Sinatra,Frank &,Somethin' Stupid Frank &,error
3908,Happy Together,The Turtles,The Turtles,Happy Together The Turtles,error
