,Song,Artist,artist_trunc,search_term,lyrics_raw
2273,American Kids,Kenny Chesney,Kenny Chesney,American Kids Kenny Chesney,"[Verse 1]
Doublewide Quick Stop midnight T-top
Jack in her Cherry Coke town
Momma and Daddy put their roots right here
‘Cause this is where the car broke down
Yellow dog school bus kickin’ up red dust
Pickin’ us up by a barbed wire fence
MTV on the RCA, no A/C in the vents

[Chorus]
We were Jesus saved me, blue jean baby
Born in the USA
Trailer park truck stop, faded little map dots
New York to LA
We were teenage dreamin’, front seat leanin’
Baby, come give me a kiss
Put me on the cover of the Rolling Stone
Uptown down home American kids
Growin’ up in little pink houses
Makin’ out on living room couches
Blowin’ that smoke on a Saturday night
A little messed up, but we’re all alright

[Verse 2]
Baptist church parkin’ lot, tryin’ not to get caught
Take her home and give her your jacket
Makin’ it to second base, but sayin’ you went all the way
Monday afternoon at practice
Sister's got a boyfriend Daddy doesn’t like
Now he’s sittin’ out back, 30/30 in his lap
In the blue bug zapper light

[Chorus]
We were Jesus saved me, blue jean baby
Born in the USA
Trailer park truck stop, faded little map dots
New York to LA
We were teenage dreamin’, front seat leanin’
Baby, come give me a kiss
Put me on the cover of the Rolling Stone
Uptown down home American kids
Growin’ up in little pink houses
Makin’ out on living room couches
Blowin’ that smoke on a Saturday night
A little messed up, but we’re all alright

We were Jesus saved me, blue jean baby
Born in the USA
Trailer park truck stop, faded little map dots
New York to LA
We were teenage dreamin’, front seat leanin’
Baby, come give me a kiss
Put me on the cover of the Rolling Stone
Uptown down home American kids
Growin’ up in little pink houses
Makin’ out on living room couches
Blowin’ that smoke on a Saturday night
A little messed up, but we’re all alright"
2274,Brave,Sara Bareilles,Sara Bareilles,Brave Sara Bareilles,"[Produced by Mark Endert]

[Verse 1]
You can be amazing
You can turn a phrase into a weapon or a drug
You can be the outcast
Or be the backlash of somebody’s lack of love
Or you can start speaking up
Nothing’s gonna hurt you the way that words do
When they settle ‘neath your skin
Kept on the inside and no sunlight
Sometimes a shadow wins
But I wonder what would happen if you

[Chorus]
Say what you wanna say
And let the words fall out
Honestly I wanna see you be brave
With what you want to say
And let the words fall out
Honestly I wanna see you be brave

[Post-Chorus]
I just wanna see you
I just wanna see you
I just wanna see you
I wanna see you be brave
I just wanna see you
I just wanna see you
I just wanna see you
I wanna see you be brave

[Verse 2]
Everybody’s been there
Everybody’s been stared down by the enemy
Fallen for the fear
And done some disappearing
Bow down to the mighty
Don’t run, stop holding your tongue
Maybe there’s a way out of the cage where you live
Maybe one of these days you can let the light in
Show me how big your brave is

[Chorus]
Say what you wanna say
And let the words fall out
Honestly I wanna see you be brave
With what you want to say
And let the words fall out
Honestly I wanna see you be brave

[Bridge]
And since your history of silence
Won't do you any good
Did you think it would?
Let your words be anything but empty
Why don't you tell them the truth?

[Chorus + Post Chorus]
Say what you wanna say
And let the words fall out
Honestly I wanna see you be brave
With what you want to say
And let the words fall out
Honestly I wanna see you be brave

I just wanna see you
I just wanna see you
I just wanna see you
I wanna see you be brave
I just wanna see you
I just wanna see you
I just wanna see you
I wanna see you be brave

[Outro]
I just wanna see you
I just wanna see you
I just wanna see you
I just wanna see you
I just wanna see you
I just wanna see you"
2275,Sweater Weather,The Neighbourhood,The Neighbourhood,Sweater Weather The Neighbourhood,"[Verse 1]
And all I am is a man
I want the world in my hands
I hate the beach but I stand
In California with my toes in the sand
Use the sleeves of my sweater
Let's have an adventure
Head in the clouds but my gravity's centered
Touch my neck and I'll touch yours
You in those little high waisted shorts, oh

[Pre-Chorus]
She knows what I think about
And what I think about
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothing that I wouldn’t wanna tell you about, no

[Chorus]
'Cause it's too cold for you here
And now, so let me hold
Both your hands in the holes of my sweater

[Verse 2]
And if I may just take your breath away
I don't mind if there's not much to say
Sometimes the silence guides a mind
To move to a place so far away
The goosebumps start to raise
The minute that my left hand meets your waist
And then I watch your face
Put my finger on your tongue
'Cause you love the taste, yeah
These hearts adore
Everyone the other beats hardest for
Inside this place is warm
Outside it starts to pour

[Pre-Chorus]
Comin' down
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothing that I wouldn’t wanna tell you about at all
No, no

[Chorus]
'Cause it's too cold for you here
And now, so let me hold
Both your hands in the holes of my sweater
'Cause it's too cold for you here
And now, so let me hold
Both your hands in the holes of my sweater, woah

[Bridge]
Woah, woah, woah
Woah, woah, woah, woah
Woah, woah
Woah, woah, woah, woah
Woah, woah

[Chorus]
'Cause it's too cold for you here
And now, so let me hold
Both your hands in the holes of my sweater
'Cause it's too cold for you
Now, let me hold
Both your hands in the holes of my sweater

[Outro]
And it's too cold, it's too cold
The holes of my sweater"
2276,Leave the Night On,Sam Hunt,Sam Hunt,Leave the Night On Sam Hunt,"[Verse 1]
They roll the sidewalks in this town, all up after the sun goes down
They say nothin' good happens here when midnight rolls around
But layin' down would be in vain, I can't sleep with you on my brain
And I ain't anywhere close to tired
Your kiss has got me wired

[Chorus]
Girl, you got the beat right, killin' in your Levis
High on your love has got me buzzin' like a streetlight
It's still early out in Cali, baby, don't you wanna rally again
We'll find a road with no name, lay back in the slow lane
The sky is dropping Jupiter around us like some old Train
We'll be rolling down the windows, I bet you we're catchin' our second wind
We don't have to go home, we can leave the night on
We can leave the night on

[Verse 2]
Now all the stars are turnin' blue, just kissed the clock 2:22
Baby, I know what you're wishin' for, I'm wishin' for it too
Now all the lights are flashin' gold, nobody cares how fast we go
Our soundtrack's in the stereo
The DJ's on a roll

[Chorus]
Girl, you got the beat right, killin' in your Levis
High on your love has got me buzzin' like a streetlight
It's still early out in Cali, baby, don't you wanna rally again
We'll find a road with no name, lay back in the slow lane
The sky is dropping Jupiter around us like some old Train
We'll be rolling down the windows, I bet you we're catchin' our second wind
We don't have to go home, we can leave the night on
We can leave the night on

[Bridge]
The sun'll steal the magic from us soon
So let's take one more trip around the moon

[Chorus 2]
Girl, you got the beat right, killin' in your Levis
High on your love has got me buzzin' like a streetlight
It's still early out in Cali, baby, don't you wanna rally
We'll find a road with no name, lay back in the slow lane
The sky is dropping Jupiter all around us like some old Train
We'll be rolling down the windows, I bet you we're catchin' our second wind
We don't have to go home, we can leave the night on
We can leave the night on
We can leave the night on

[Outro]
Buzzin' like a streetlight
We can leave 'em on tonight"
2277,New Flame,Chris Brown featuring Usher and Rick Ross,Chris Brown,New Flame Chris Brown,"[Produced by Count Justice]

[Verse 1: Chris Brown]
There can be one only you
And baby, God could never make two, na na na na
And I know you came here with your crew, woah
But I promise you that it feels like it's just us two, uh huh

[Pre-Chorus: Chris Brown]
Oh, I don't know what you had planned to do tonight
But I just wanna be the one to do you right, right
When we're standing here looking at each other, baby
Eye to eye
And I'm hoping that you're thinking 'bout leaving with me tonight

[Chorus: Chris Brown]
Who said you can't find love in a club?
Cause I wanna tell them they wrong
Come on, just baby, try a new thing
And let's spark a new flame
You gon' be my baby, love me, love you crazy
Tell me if you with it, baby, come and get it
Maybe try a new thing
And let's spark a new flame

[Verse 2: Usher]
I can't believe you came here all alone
Baby girl, where's your lover?
Oh, it don't really matter
Cause I got plans to get to know you better, yeah
Baby, baby, baby, baby
Let's make what we got here last forever
Girl, cause I don't wanna let you go, never

[Pre-Chorus: Usher]
I don't know what you had planned to do tonight
Girl I just wanna be the one to do you right, right
When we're standing here looking at each other
Baby, eye to eye
Baby, I hope that you're thinking 'bout leaving with me tonight

[Chorus: Usher & Chris Brown]
Who said you can't find love in a club?
Cause I wanna tell them they wrong
Come on, just baby, try a new thing
And let's spark a new flame
You gon' be my baby, love me, love you crazy
Tell me if you with it,
Baby, come and get it
Maybe try a new thing
And let's spark a new flame

[Verse 3: Rick Ross]
Homeplate, world series, how a nigga sliding in her
Baby, I'm a boss, I'm talking George Steinbrenner
Panamera, Yogi Berra, my two-seater Derek Jeter
Got more stripes than all these niggas, Babe Ruth balling in a Beamer
Collar on my Polo, kisses on my necklace
All my diamonds watching, now my watches getting jealous
Smoking on a bomb in my autograph LeBron's
Yeah, she told me I'm the one, that's when I only hit it once

[Chorus: Chris Brown & Usher]
Who said you can't find love in a club?
Cause I wanna tell them they wrong
Come on, just baby, try a new thing
And let's spark a new flame
You gon' be my baby, love me, love you crazy
Tell me if you with it, baby, come and get it
Maybe try a new thing
And let's spark a new flame"
2278,Love Never Felt So Good,Michael Jackson and Justin Timberlake,Michael Jackson,Love Never Felt So Good Michael Jackson,"[Intro: Justin Timberlake]
Dancin'
Let me see you move, come on
Dancin'
Let me see you move

[Verse: Michael Jackson]
Baby, love never felt so good
And I doubt if it ever could
Not like you hold me, hold me
Oh baby, love never felt so fine
And I doubt if it's never mine
Not like you hold me, hold me

[Pre-Chorus: Michael Jackson]
And the night is gonna be just fine
Gotta fly, gotta see, can't believe
I can't take it, cause

[Chorus: Michael Jackson]
Baby, every time I love you
In and out of my life, in out baby
Tell me, if you really love me
It's in and out of my life, in out baby
So baby, love never felt so good

[Verse: Justin Timberlake]
Baby, love never felt so fine
And I doubt if it was ever mine
Not like you hold me, hold me
Oh baby, love never felt so good
And I doubt if it ever could
Not like you hold me, hold me

[Pre-Chorus: Justin Timberlake]
And the night through the thick and thin
Gotta fly, gotta see, can't believe
I can't take it cause

[Chorus: Michael Jackson & Justin Timberlake]
Baby, every time I love you
In and out of my life, in out baby
Tell me, if you really love me
It's in and out of my life, in out baby
So baby, love never felt so good

[Bridge: Justin Timberlake]
Dancin'
Let me see you move, come on
Let me see you move
Dancin'
Let me see you move, come on
I said let me see you move
Michael

[Pre-Chorus: Michael Jackson]
And the night, that is good
Gotta fly, gotta see, can't believe
I can't take it cause

[Chorus: Michael Jackson]
Baby, every time I love you
In and out of my life, in out baby
Tell me, if you really love me
It's in and out of my life, in out baby
So baby, love never felt so good
Baby, every time I love you
In and out of my life, in out baby
Tell me, if you really love me
It's in and out of my life, in out baby
So baby, love never felt so good"
2279,Drunk on a Plane,Dierks Bentley,Dierks Bentley,Drunk on a Plane Dierks Bentley,"[Verse 1]
I took two weeks vacation for the honeymoon
A couple tickets all inclusive down in Cancun
I couldn't get my money back so I'm in seat 7A
I'm getting drunk on a plane
I bet the fella on the aisle thought I was crazy
Cause I taped your picture to the seatback right beside me
Now I've got empty mini bottles fillin' both our trays
I'm getting drunk on a plane

[Chorus]
Buyin' drinks for everybody
But the pilot, it's a party
Got this 737 rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

[Verse 2]
We had this date marked on the calendar forever
We'd take that new wed limo airport ride together
I feel like a plastic groom alone there at the top of the cake
So hey, I'm getting drunk on a plane

[Chorus]
Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

[Verse 3]
On my way home I'll bump this seat right up to first class
So I can drink that cheap champagne out of a real glass
And when we land I'll call her up and tell her kiss my ass
Cause hey, I'm drunk on a plane

[Chorus]
Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

[Outro]
I'm getting drunk on a plane
I might be passed out
In the baggage claim
But right now
I'm drunk on a plane"
2280,Birthday,Katy Perry,Katy Perry,Birthday Katy Perry,"[Prod. by Dr. Luke, Max Martin, Cirkut]
[Written by Katy Perry, Dr. Luke, Max Martin, Bonnie McKee, Henry Walter]

[Verse 1]
I heard you're feeling nothing's going right
Why don't you let me stop by?
The clock is ticking, running out of time
So we should party all night

[Pre-Chorus 1]
So cover your eyes, I have a surprise
I hope you got a healthy appetite
If you wanna dance, if you want it all
You know that I'm the girl that you should call

[Chorus]
Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate

[Post-Chorus]
So make a wish
I'll make it like your birthday every day
I'll be your gift
Give you something good to celebrate

[Verse 2]
Pop your confetti, pop your Pérignon
So hot and heavy 'til dawn
I got you spinning like a disco ball
All night they're playing your song

[Pre-Chorus 2]
We're living the life, we're doing it right
You're never gonna be unsatisfied
If you wanna dance, if you want it all
You know that I'm the girl that you should call

[Chorus]
Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate

[Post-Chorus]
So make a wish
I'll make it like your birthday every day
I'll be your gift
Give you something good to celebrate

[Bridge]
Happy birthday...
So let me get you in your birthday suit
It's time to bring out the big balloons
So let me get you in your birthday suit
It's time to bring out the big, big, big, big, big, big balloons

[Chorus]
Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate
Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate

[Post-Chorus]
So make a wish
I'll make it like your birthday every day
I'll be your gift
Give you something good to celebrate

[Outro]
Happy birthday..."
2281,Bartender,Lady Antebellum,Lady Antebellum,Bartender Lady Antebellum,"[Verse 1]
8 o’clock on Friday night I’m still at home
All my girls just keep on blowing up my phone
Saying ""come on he ain’t worth the pain""
""Do what you gotta do to forget his name""
Now there’s only one thing left for me to do
Slip on my favorite dress and sky high leather boots
Check the mirror one last time
And kiss the past goodbye

[Chorus]
What I’m really needing now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

[Verse 2]
Tonight I’ll let a stranger pull me on the floor
Spin me 'round and let him buy a couple more
But before it goes too far
I’ll let him down easy
Cause tonight it’s all about
Dancing with my girls to the DJ
Put that song on replay

[Chorus]
What I’m really needing now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

[Bridge]
I’m feeling that buzz
I’m ready to rock
Ain’t no way I’m gonna tell you to stop
So pour that thing up to the top
I’m coming in hot
Hey bartender
Ooh, oh, oh, oh

[Chorus]
Hey Bartender
What I’m really needing now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender
Hey bartender"
2282,La La La,Naughty Boy featuring Sam Smith,Naughty Boy,La La La Naughty Boy,"[Intro]
Na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
(Tu meri mauja hain)

[Verse 1]
Hush, don't speak
When you spit your venom, keep it shut I hate it
When you hiss and preach
About your new messiah cause your theories catch fire

[Bridge]
I can't find your silver lining
I don't mean to judge
But when you read your speech, it's tiring
Enough is enough

[Hook]
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
Cause if my heart can't stop it, I'll find a way to block it, I go
Na na, la la la la la na na na na na
La la na na, la la la la la na na na na na (I found a way to block it, I go)
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na

[Verse 2]
If our love is running out of time
I won't count the hours, rather be a coward
When our words collide
I'm gonna drown you out before I lose my mind

[Bridge]
I can't find your silver lining
I don't mean to judge
But when you read your speech, it's tiring
Enough is enough

[Hook]
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
Cause if my heart can't stop it
I'll find a way to block it, I go
Na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
(I found a way to block it, I go)
La la na na , la la la la la na na na na na
La la na na, la la la la la na na na na na
(I found a way to block it, oh)
Na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
(I found a way to block it, I go)
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
(Tu meri mauja hain)
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
Cause if my heart can't stop it
I find a way to block it, I go
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak (when you speak)
Cause if my heart can't stop it
I find a way to block it, I go
Na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
La la na na, la la la la la na na na na na
(Tu meri mauja hain)"
2283,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams,Robin Thicke,Blurred Lines Robin Thicke,"[Intro: Pharrell & Robin Thicke]
Everybody get up, WOO!
Hey, hey, hey
Hey, hey, hey
Hey, hey, hey

[Verse 1: Robin Thicke]
If you can't hear what I'm trying to say
If you can't read from the same page
Maybe I'm going deaf
Maybe I'm going blind
Maybe I'm out of my mind

[Bridge: Robin Thicke]
Ok, now he was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature
Just let me liberate you
You don't need no papers
That man is not your maker
And that's why I'm gon' take a

[Hook: Robin Thicke]
Good girl
I know you want it
I know you want it
I know you want it
You're a good girl
Can't let it get past me
You're far from plastic
Talk about getting blasted
I hate these blurred lines
I know you want it
I know you want it
I know you want it
But you're a good girl
The way you grab me
Must wanna get nasty
Go ahead, get at me

[Verse 2: Robin Thicke]
What do they make dreams for
When you got them jeans on
What do we need steam for
You the hottest bitch in this place
I feel so lucky, you wanna hug me
What rhymes with hug me?
Hey!

[Bridge: Robin Thicke]
Ok, now he was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature
Just let me liberate you
You don't need no papers
That man is not your maker
And that's why I'm gon' take a

[Hook: Robin Thicke]
Good girl
I know you want it
I know you want it
I know you want it
You're a good girl
Can't let it get past me
You're far from plastic
Talk about getting blasted
I hate these blurred lines
I know you want it
I know you want it
I know you want it
But you're a good girl
The way you grab me
Must wanna get nasty
Go ahead, get at me

[Verse 3: T.I.]
Hustle Gang Homie
One thing I ask of you
Lemme be the one you back that ass up to
From Malibu to Paris, boo
Had a bitch, but she ain't bad as you
So, hit me up when you pass through
I'll give you something big enough to tear your ass in two
Swag on 'em even when you dress casual
I mean, it's almost unbearable
In a hundred years not dare would I
Pull a Pharcyde, let you pass me by
Nothin' like your last guy, he too square for you
He don't smack that ass and pull your hair like that
So I'm just watching and waitin'
For you to salute the true big pimpin'
Not many women can refuse this pimping
I'm a nice guy, but don't get confused, this pimpin'

[Breakdown: Robin Thicke]
Shake your rump
Get down, get up-a
Do it like it hurt, like it hurt
What you don't like work
Hey!

[Verse 4: Robin Thicke]
Baby, can you breathe
I got this from Jamaica
It always works for me
Dakota to Decatur
No more pretending
Cause now you're winning
Here's our beginning
I always wanted a

[Hook: Robin Thicke]
Good girl
I know you want it
I know you want it
I know you want it
You're a good girl
Can't let it get past me
You're far from plastic
Talk about getting blasted
I hate these blurred lines
I know you want it
I know you want it
I know you want it
But you're a good girl
The way you grab me
Must wanna get nasty
Go ahead, get at me

[Bridge: Pharrell & Robin Thicke]
Everybody get up
Everybody get up
Everybody get up
Hey, Hey, Hey
Hey, Hey, Hey
Hey, Hey, Hey

[Outro: Pharrell & Robin Thicke]
Everybody get up, WOO!
Hey, hey, hey
Hey, hey, hey
Hey, hey, hey"
2284,Do What U Want,Lady Gaga featuring R. Kelly,Lady Gaga,Do What U Want Lady Gaga,"Yeah (Ohhh)
Turn the mic up
(yeah yeah)
Eh eh eh eh....

[Verse 1: Lady Gaga]
I, I feel good
I walk alone
But then I trip upon myself and I fall
I, I stand up, and then I'm okay
But then you print some shit that makes me wanna scream

[Pre-Chorus: Lady Gaga]
So do what you want
What you want with my body
Do what you want
Don't stop, let's party

Do what you want
What you want with my body
Do what you want
What you want with my body

Write what you want
Say what you want about me
If you're wondering
Know that I'm not sorry
Do what you want
What you want with my body
What you want with my body

[Chorus: Lady Gaga]
You can't have my heart and
You won't use my mind but
Do what you want with my body
Do what you want with my body
You can’t stop my voice, cause
You don't own my life but
Do what you want with my body
Do what you want with my body

[Verse 2: R. Kelly]
Early morning, longer nights
Tom Ford, private flights
Crazy schedule, fast life
I wouldn't trade it in, cause it's our life
(Let's slow it down)
I could be the drink in your cup
I could be the green in your blunt
Your pusher man
Yeah I got what you want
You want to escape
All of the crazy shit
You're the Marilyn, I'm the president
And I love to hear you sing, girl

[Pre-Chorus 2: R. Kelly]
Do what I want
Do what I want with your body
Do what I want
Do what I want with your body
Back of the club, taking shots, getting naughty
No invitations, it's a private party
Do what I want, do what I want with your body
Do what I want, do what I want with your body
Yea we taking these haters and we roughin' em up
And we layin' in the club like we don't give a fuck

[Chorus: Lady Gaga]
You can't have my heart and
You won't use my mind but
Do what you want with my body
Do what you want with my body
You can’t stop my voice, cause
You don't own my life but
Do what you want with my body
Do what you want with my body

[Bridge: Lady Gaga]
Sometimes I'm scared I suppose
If you ever let me go
I would fall apart
If you break my heart
So just take my body
And don't stop the party

[Chorus: Lady Gaga]
You can't have my heart and
You won't use my mind but
Do what you want with my body
Do what you want with my body
You can’t stop my voice, cause
You don't own my life but
Do what you want with my body
Do what you want with my body

Do what you want with me
What you want with my body
Do what you want with me
What you want with my body, girl
Do what you want with me
What you want with my body
Do what you want with me
What you want with my body, girl
Help me now
Do what you want with my body
Do what you want with my body..."
2285,Can't Remember to Forget You,Shakira featuring Rihanna,Shakira featuring,Can't Remember to Forget You Shakira featuring,"[Verse 1: Shakira]
I left a note on my bedpost
Said, ""Not to repeat yesterday’s mistakes""
What I tend to do when it comes to you
I see only the good, selective memory
The way you make me feel, yeah, you gotta hold on me
I've never met someone so different
Oh, here we go
You a part of me now
You a part of me
So where you go I follow, follow, follow

[Chorus: Shakira]
Ohh Ohh I can't remember to forget you
Ohh Ohh I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight
Ohh Ohh I can't remember to forget you
Ohh Ohh I can't remember to forget you

[Verse 2: Rihanna]
I go back again
Fall off the train
Land in his bed
Repeat yesterday’s mistakes
What I'm trying to say is not to forget
You see only the good, selective memory
The way he makes me feel like
The way he makes me feel
I never seemed to act so stupid
Oh, here we go
He a part of me now
He a part of me
So where he goes I follow, follow, follow

[Chorus: Shakira & Rihanna]
Ohh Ohh I can't remember to forget you
Ohh Ohh I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight
Ohh Ohh I can't remember to forget you

[Bridge: Shakira]
I rob and I kill to keep him with me
I do anything for that boy
I'd give my last dime to hold him tonight
I do anything for that boy

[Bridge: Rihanna]
I rob and I kill to keep him with me
I do anything for that boy
I'd give my last dime to hold him tonight
I do anything for that boy

[Chorus: Shakira & Rihanna]
Ohh Ohh I can't remember to forget you
Ohh Ohh I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight

[Outro: Shakira & Rihanna]
Ohh Ohh I can't remember to forget you
But when you look at me
The only memory
Is us kissing in the moonlight
Ohh Ohh I can't remember to forget you"
2286,Amnesia,5 Seconds of Summer,5 Seconds,Amnesia 5 Seconds,"[Music Video]

[Verse 1]
I drove by all the places
We used to hang out getting wasted
I thought about our last kiss
How it felt, the way it tasted
And even though your friends tell me you're doing fine
Are you somewhere feeling lonely
Even though he’s right beside you
When he says those words that hurt you
Do you read the ones I wrote you?

Sometimes I start to wonder, was it just a lie?
If what we had was real, how could you be fine?
Cause I'm not fine at all

[Chorus]
I remember the day you told me you were leaving
I remember the make-up running down your face
And the dreams you left behind you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape
Cause I'm not fine at all

[Verse 2]
The pictures that you sent me
They're still living in my phone
I admit I like to see them
I'll admit I feel alone
And all my friends keep asking
Why I'm not around
It hurts to know you’re happy
Yeah it hurts that you moved on
It’s hard to hear your name
When I haven't seen you in so long

It’s like we never happened
Was it just a lie?
If what we had was real
How could you be fine?
Cause I'm not fine at all

[Chorus]
I remember the day you told me you were leaving
I remember the make-up running down your face
And the dreams you left behind you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape
Cause I'm not fine at all

[Bridge]
If today I woke up with you right beside me
Like all of this was just some twisted dream
I'd hold you closer than I ever did before
And you'd never slip away
And you'd never hear me say

[Chorus]
I remember the day you told me you were leaving
I remember the make-up running down your face
And the dreams you left behind you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape

[Outro]
Cause I'm not fine at all
No I'm really not fine at all
Tell me this is just a dream
Cause I'm really not fine at all"
